LON,LAT,POSTCODE,fibra_disp
-47.7829154,-15.6517516,73050-024,nao
-47.8030956,-15.6565196,73026-015,sim
-47.8025652,-15.6574176,73015-215,nao
-48.1572037,-15.8081664,72275-250,sim
-47.6717223,-15.6116041,73401-224,nao
-47.6585363,-15.642272,73366-384,nao
-47.6938722,-15.6093318,73402-150,nao
-47.6580599,-15.6438584,73366-676,nao
-47.6493407,-15.6348295,73368-144,nao
-47.6462491,-15.6709054,73370-050,nao
-48.0127149,-15.8190578,72005-365,nao
-47.7798609,-15.7706497,71572-115,nao
-47.9791689,-15.8373888,71060-273,nao
-47.9647413,-15.8494453,71070-017,nao
-47.7779762,-15.7789036,71570-809,nao
-47.9789831,-15.8352128,71060-262,nao
-47.7827624,-15.7674956,71572-504,nao
-47.9904446,-15.8299365,71090-515,nao
-47.978817,-15.8336455,71050-155,nao
-47.7781689,-15.7617077,71573-205,nao
-47.979958,-15.8351394,71060-264,nao
-47.9816422,-15.83031,71060-637,nao
-48.1938707,-15.6839353,72705-900,nao
-47.9863907,-15.8327219,71060-021,nao
-47.9772879,-15.8378783,71050-170,nao
-47.9880427,-15.8307175,71070-612,nao
-47.9790097,-15.8389677,71065-200,nao
-47.7789874,-15.7736948,71571-209,nao
-47.7799343,-15.7693456,71572-117,nao
-48.1914156,-15.6814394,72710-026,nao
-47.929901,-15.7955161,70680-650,nao
-48.070359,-15.8707523,72302-412,nao
-47.9377021,-15.7810388,70640-620,nao
-47.9420139,-15.8002479,70650-515,nao
-48.1172339,-15.8834168,72323-566,nao
-48.1208965,-15.8986203,72317-520,nao
-47.9431686,-15.7965301,70650-271,nao
-48.1234564,-15.8816421,72325-543,nao
-48.1222664,-15.8810548,72325-517,nao
-48.1130605,-15.8837794,72343-251,nao
-47.9196055,-15.7907494,70680-424,nao
-47.9305391,-15.7938426,70675-209,nao
-47.9295262,-15.7866626,70675-607,nao
-47.9364917,-15.7930532,70658-194,nao
-47.937691,-15.7971387,70658-160,nao
-48.0702141,-15.8779634,72308-506,nao
-47.9325995,-15.7935581,70675-201,nao
-48.0610244,-15.8697132,72304-509,nao
-48.0855537,-15.8794603,72300-649,nao
-47.9420143,-15.7941002,70650-292,nao
-47.9414802,-15.7953694,70650-473,nao
-47.9422041,-15.7957141,70650-371,nao
-47.9397748,-15.7987058,70655-812,nao
-47.9318375,-15.7942128,70675-124,nao
-48.1454333,-15.8906626,72335-512,nao
-48.094299,-15.8837782,72305-307,nao
-47.9303118,-15.7890081,70675-427,nao
-47.9399548,-15.7930727,70650-501,nao
-47.936896,-15.7911676,70655-803,nao
-47.9408456,-15.7978113,70655-631,nao
-47.9277296,-15.7849676,70675-731,nao
-47.9843941,-15.8464687,71080-090,nao
-48.121057,-15.8993759,72317-100,nao
-48.0695601,-15.8772526,72308-503,nao
-48.123425,-15.8801874,72333-535,nao
-48.1156321,-15.8929409,72309-000,nao
-48.0790499,-15.874352,72302-513,nao
-47.9437101,-15.7985833,70650-230,nao
-48.0986176,-15.887019,72305-611,nao
-47.9264002,-15.8042545,70670-410,nao
-47.9226569,-15.802173,70670-211,nao
-47.9426205,-15.7961346,70650-274,nao
-48.1140711,-15.8925175,72309-004,nao
-48.1436622,-15.8913775,72329-542,nao
-48.123897,-15.8967319,72309-708,nao
-47.9335527,-15.7846084,70648-057,nao
-48.1219703,-15.8976881,72309-616,nao
-48.1267401,-15.8891298,72327-524,nao
-48.1161552,-15.8983623,72317-513,nao
-47.9152188,-15.7879549,70673-003,nao
-48.077175,-15.8760624,72306-205,nao
-47.928257,-15.7854154,70675-708,nao
-47.922091,-15.7955564,70673-107,nao
-48.0717622,-15.8722475,72302-542,nao
-47.9397776,-15.7951237,70655-650,nao
-47.937881,-15.7981917,70658-155,nao
-47.9363213,-15.7925565,70658-101,nao
-48.1247138,-15.8973163,72309-704,nao
-47.9418624,-15.7997573,70650-510,nao
-47.9352586,-15.7973536,70658-511,nao
-47.9354973,-15.793374,70658-297,nao
-47.9369971,-15.7890043,70648-143,nao
-48.0969298,-15.8877092,72305-523,nao
-47.9393592,-15.7979655,70655-856,nao
-47.936292,-15.7936887,70658-197,nao
-47.9301296,-15.7848011,70675-701,nao
-48.0732302,-15.8748045,72306-706,nao
-48.0695389,-15.8693898,72302-651,nao
-47.922414,-15.8012551,70670-204,nao
-47.9194042,-15.7901542,70680-430,nao
-47.9225255,-15.8006986,70670-202,nao
-47.9398504,-15.7981218,70655-738,nao
-47.9428332,-15.7994112,70650-432,nao
-47.9271217,-15.7999163,70673-300,nao
-48.069212,-15.8733278,72308-207,nao
-47.9436168,-15.7958272,70650-160,nao
-48.1152279,-15.8959966,72315-576,nao
-47.9313244,-15.7909445,70675-305,nao
-47.9218653,-15.8007425,70670-203,nao
-47.9198058,-15.7913517,70680-418,nao
-47.9298341,-15.7936534,70675-213,nao
-47.9428033,-15.8005507,70650-412,nao
-47.939551,-15.7985403,70655-810,nao
-47.9390799,-15.7890986,70648-170,nao
-47.927557,-15.7846867,70675-732,nao
-48.0922433,-15.8805878,72305-006,nao
-48.0674392,-15.8704727,72302-561,nao
-47.9427237,-15.7949947,70650-278,nao
-48.0764139,-15.8734582,72302-524,nao
-47.934796,-15.7941625,70658-492,nao
-47.9407047,-15.7978573,70655-633,nao
-47.9293628,-15.8026525,70673-633,nao
-47.9305321,-15.785987,70675-600,nao
-47.9287156,-15.8022899,70673-632,nao
-47.9349707,-15.79466,70658-471,nao
-48.1093367,-15.888232,72301-571,nao
-48.112343,-15.8964571,72315-583,nao
-47.9317583,-15.7949986,70675-105,nao
-48.0698317,-15.877468,72308-502,nao
-47.9415616,-15.8009363,70655-602,nao
-48.0639704,-15.8699637,72302-573,nao
-47.9338753,-15.791659,70658-496,nao
-48.1270396,-15.8831203,72325-575,nao
-47.9372545,-15.7845185,70640-553,nao
-47.9370634,-15.7829752,70640-007,nao
-48.0990623,-15.8856865,72360-070,nao
-47.9883826,-15.8642767,71993-535,nao
-48.000599,-15.8711594,71993-620,nao
-48.0183658,-15.8386112,71939-180,nao
-48.062896,-15.797881,72130-001,nao
-48.0970854,-15.8038327,72145-612,sim
-48.0556144,-15.8377781,72015-545,sim
-48.053336,-15.8393614,72015-565,sim
-48.0922696,-15.819318,72161-621,sim
-48.0906699,-15.8241324,72161-221,sim
-47.9910776,-15.8645235,71993-835,nao
-48.0694947,-15.8181749,72125-560,sim
-48.0349747,-15.8413649,71929-000,nao
-48.0101449,-15.8706968,71993-010,nao
-48.0856316,-15.8341567,72153-522,nao
-48.0860984,-15.8239111,72151-510,nao
-48.0871021,-15.8203078,72151-712,sim
-48.0901276,-15.8088715,72145-101,sim
-48.0365267,-15.8357921,71918-720,nao
-48.0785567,-15.8319236,72150-100,nao
-48.0486525,-15.8263945,72001-886,nao
-48.0993925,-15.8026487,72145-513,sim
-48.0304131,-15.8699694,71972-720,nao
-48.1083894,-15.7949031,72146-506,sim
-48.0629619,-15.8571023,72023-405,nao
-48.0347219,-15.8408359,71929-180,nao
-48.0253628,-15.8181444,72001-200,nao
-48.0153127,-15.8132086,72006-253,nao
-48.0080494,-15.7932101,72005-575,nao
-48.0765427,-15.8333826,72155-213,nao
-48.0236723,-15.8613701,71973-725,nao
-48.0166246,-15.8305882,71901-110,nao
-48.0431263,-15.8035459,72007-135,nao
-47.9887072,-15.8619419,71994-015,nao
-48.1080395,-15.7952061,72146-505,sim
-48.0295999,-15.8565208,71996-320,nao
-48.0450369,-15.8039105,72003-640,nao
-48.0148847,-15.8042631,72005-630,nao
-48.0243745,-15.8405705,71925-360,nao
-48.0201015,-15.836712,71910-000,nao
-48.0278541,-15.8700346,71972-180,nao
-47.9940942,-15.86785,71993-580,nao
-48.054832,-15.8416907,72016-095,sim
-48.0855875,-15.8333069,72153-508,nao
-47.9941093,-15.8715028,71993-695,nao
-48.0240953,-15.8682765,71970-370,nao
-47.9350978,-15.7962828,70658-458,nao
-48.0932698,-15.8794395,72301-502,nao
-47.9446004,-15.7999754,70650-111,nao
-47.9407106,-15.7984106,70655-614,nao
-47.9379932,-15.7964887,70655-091,nao
-47.9360119,-15.7926557,70658-102,nao
-47.9421797,-15.7945942,70650-276,nao
-48.0475007,-15.7990071,72003-220,nao
-48.023885,-15.8387948,71915-000,nao
-48.0706076,-15.8027415,72130-901,sim
-48.0876543,-15.8184399,72152-011,sim
-47.997029,-15.9951255,72593-062,nao
-47.990109,-15.9968301,72548-384,nao
-47.8222508,-15.9944173,72596-807,nao
-47.9946379,-15.9962129,72593-016,nao
-47.9943091,-15.9973128,72593-001,nao
-47.9972325,-15.9957238,72593-053,nao
-47.9779129,-16.0282121,72549-505,nao
-47.9299987,-15.7856721,70675-622,nao
-48.0707493,-15.8781947,72306-534,nao
-47.942214,-15.8007379,70655-600,nao
-48.1094335,-15.8887502,72301-574,nao
-47.9181425,-15.8001268,70670-108,nao
-48.116482,-15.884277,72323-570,nao
-48.1000327,-15.8728573,72319-218,nao
-48.1134896,-15.87728,72321-562,nao
-48.1283778,-15.8828122,72333-541,nao
-48.1062533,-15.8789204,72321-553,nao
-48.0952666,-15.8718676,72319-552,nao
-48.1114026,-15.8765234,72321-566,nao
-48.0981095,-15.8711339,72319-100,nao
-48.1168484,-15.8832393,72323-567,nao
-48.124697,-15.8807312,72333-531,nao
-48.0863514,-15.8676517,72318-552,nao
-48.0821369,-15.8664864,72316-504,nao
-48.1039693,-15.8740162,72321-507,nao
-48.1031275,-15.8758414,72321-500,nao
-48.1255511,-15.8807319,72333-546,nao
-48.1477232,-15.8963452,72329-213,nao
-48.1472981,-15.89744,72329-581,nao
-48.1255484,-15.88162,72333-545,nao
-48.1120156,-15.8822884,72323-523,nao
-48.1350424,-15.8924961,72327-553,nao
-48.080333,-15.8664636,72316-004,nao
-48.0915565,-15.8648618,72318-509,nao
-48.1132695,-15.8820295,72323-520,nao
-48.1025158,-15.8731496,72321-504,nao
-48.1210764,-15.8782229,72333-525,nao
-47.9969146,-15.995888,72593-052,nao
-47.9940297,-15.9972335,72593-002,nao
-47.9994849,-15.9965518,72594-024,nao
-48.1199643,-15.8842916,72325-107,nao
-47.9781625,-15.8219018,71020-400,nao
-47.9894747,-15.8095171,71100-120,nao
-47.9828208,-15.8219925,71015-086,nao
-47.9872462,-15.8204894,71015-165,nao
-48.1178907,-15.8790268,72323-555,nao
-47.9827518,-15.8158737,71010-072,nao
-47.9871179,-15.8233244,71015-622,nao
-47.980225,-15.8193822,71020-097,nao
-47.9571342,-15.8261757,71215-271,nao
-47.9970383,-15.7794031,71258-070,nao
-47.9590068,-15.825486,71215-281,nao
-47.9851677,-15.8164342,71010-192,nao
-47.9833592,-15.8163769,71010-082,nao
-47.987887,-15.8079605,71100-079,nao
-47.9909562,-15.8169414,71010-197,nao
-47.990041,-15.8091598,71100-156,nao
-47.956566,-15.8220567,71215-236,nao
-47.9787449,-15.8471035,71070-504,nao
-47.9894243,-15.8084531,71100-123,nao
-47.981599,-15.8449325,71070-152,nao
-47.985785,-15.8100978,71100-004,nao
-47.9891134,-15.8163005,71010-057,nao
-47.9896593,-15.8102261,71100-116,nao
-47.9744494,-15.8175002,71020-004,nao
-47.9571299,-15.8243948,71215-256,nao
-47.986035,-15.810004,71100-005,nao
-47.9887096,-15.8089208,71100-108,nao
-47.9865164,-15.8388231,71070-012,nao
-47.9822353,-15.8142462,71010-200,nao
-47.9883834,-15.8228283,71015-100,nao
-47.6299233,-15.6122858,73355-706,nao
-47.6509303,-15.6232192,73310-184,nao
-47.9524604,-15.8188496,71215-510,nao
-47.9864047,-15.8081614,71100-029,nao
-47.9823562,-15.8159265,71010-620,nao
-47.9906836,-15.8092255,71100-150,nao
-47.6323366,-15.6109578,73355-507,nao
-47.6295232,-15.6117518,73355-610,nao
-47.6426172,-15.6154861,73355-052,nao
-47.6446855,-15.6214968,73350-410,nao
-47.6549904,-15.621648,73310-317,nao
-47.6415715,-15.6150205,73355-055,nao
-48.1320693,-15.795811,72255-010,nao
-47.6363379,-15.615243,73355-112,nao
-47.7744548,-15.6468423,73051-535,nao
-48.1257872,-15.8203085,72240-400,nao
-48.1515736,-15.8055449,72275-200,sim
-48.1275699,-15.8120584,72240-560,sim
-47.8070153,-15.6471427,73031-535,sim
-47.9746097,-15.8722956,71715-041,nao
-47.7784586,-15.6540877,73050-607,nao
-47.8049825,-15.6429456,73036-020,sim
-47.7928516,-15.6499526,73010-508,nao
-48.0590065,-16.0418818,72410-855,nao
-48.1340518,-15.7906397,72255-209,nao
-47.8059166,-15.6473406,73031-520,sim
-47.8227592,-15.6516779,73065-184,nao
-47.9742223,-15.8718421,71715-039,nao
-48.0576474,-16.0312789,72460-347,nao
-48.0764853,-16.0158831,72420-229,nao
-47.8037599,-15.6425428,73036-605,sim
-47.7748755,-15.6467597,73051-615,nao
-47.7904682,-15.6502998,73010-519,nao
-47.8007981,-15.6483689,73026-620,sim
-47.8018948,-15.6481531,73026-605,sim
-47.8062276,-15.6420761,73036-640,sim
-47.8016383,-15.6412988,73006-615,nao
-47.9748279,-15.8812039,71730-060,nao
-47.80839,-15.6468798,73031-555,sim
-47.963373,-15.8661014,71715-001,nao
-47.7868003,-15.6504551,73010-532,nao
-47.7918032,-15.6576248,73015-436,nao
-47.8295593,-15.6322614,73080-200,nao
-48.1422339,-15.7896486,72261-211,sim
-47.9574935,-15.880409,71741-403,nao
-48.006314,-15.8300934,71735-510,nao
-48.1234688,-15.8222371,72240-505,nao
-48.0583623,-15.9964378,72429-050,nao
-47.7879685,-15.6509921,73010-534,nao
-47.7908991,-15.6496719,73011-005,sim
-48.140708,-15.7949073,72260-857,sim
-47.7821778,-15.6504067,73050-063,nao
-48.1297456,-15.8070548,72241-552,nao
-47.8046882,-15.6469567,73036-105,sim
-48.1606631,-15.8013742,72275-512,nao
-47.820502,-15.6428235,73062-320,nao
-48.152993,-15.8081174,72275-122,nao
-47.7791967,-15.6480728,73050-142,nao
-47.8074733,-15.6424563,73036-055,sim
-47.7798419,-15.648152,73051-005,nao
-47.8108699,-15.6509998,73031-045,nao
-48.1307563,-15.7992589,72255-018,nao
-47.8077883,-15.6562102,73021-020,sim
-47.7797274,-15.6483934,73051-020,nao
-48.1207735,-15.7972963,72250-100,sim
-47.7729677,-15.651556,73050-620,nao
-48.0502308,-16.0110713,72450-065,nao
-48.0737053,-16.028713,72415-420,nao
-48.0426466,-16.0457224,72491-030,nao
-47.8211981,-15.6473592,73062-508,sim
-48.131718,-15.8077668,72241-558,nao
-47.7934768,-15.6504261,73010-505,nao
-47.7954137,-15.6533996,73026-564,nao
-47.9730402,-15.8712371,71715-034,nao
-47.9736703,-15.8735406,71720-011,nao
-47.8067279,-15.6379012,73036-705,nao
-47.8014704,-15.6405033,73006-625,sim
-47.8114198,-15.6508917,73031-050,nao
-47.804099,-15.6569463,73015-125,nao
-47.8086629,-15.6468243,73031-560,sim
-47.974989,-15.8822572,71731-150,nao
-47.8528864,-15.6324989,73083-730,sim
-48.129159,-15.8067663,72241-547,sim
-47.9694884,-15.8693579,71715-022,nao
-48.1257058,-15.8135837,72225-587,nao
-48.0432827,-16.0444917,72490-210,nao
-47.7986377,-15.6553866,73025-034,nao
-47.7920958,-15.6501924,73010-512,nao
-48.0664911,-16.0169213,72405-541,nao
-48.0718465,-16.0113167,72425-098,nao
-48.004538,-15.8415925,71996-535,nao
-48.1363323,-15.8090866,72241-561,nao
-47.7890183,-15.6404036,73040-645,nao
-48.1502302,-15.8013869,72265-514,nao
-47.8389375,-15.6251017,73086-160,sim
-47.8071991,-15.6425097,73036-050,sim
-47.8060723,-15.6565599,73021-001,nao
-47.788747,-15.6461405,73011-125,nao
-47.8009661,-15.6569182,73026-032,nao
-47.7799784,-15.6486146,73051-125,nao
-48.129502,-15.8126071,72240-575,nao
-47.6738127,-15.6347413,73391-136,nao
-47.6777715,-15.620193,73401-006,nao
-47.648183,-15.6373059,73368-768,nao
-47.6819707,-15.6172366,73401-700,nao
-47.6746355,-15.6331152,73391-205,nao
-48.2020245,-15.6740319,72725-202,nao
-47.9623293,-15.8623493,71081-015,nao
-47.9712686,-15.8434699,71065-340,nao
-47.9626872,-15.8637083,71081-005,nao
-47.9856393,-15.8356169,71060-265,nao
-48.009782,-15.8180313,72005-345,nao
-47.994324,-15.8303074,71090-205,nao
-47.7765144,-15.7667386,71572-409,nao
-47.7810565,-15.765998,71572-703,nao
-47.7804102,-15.7820372,71570-208,nao
-47.9689308,-15.8412955,71065-345,nao
-48.0115388,-15.8188865,72005-360,nao
-47.9778316,-15.8407905,71065-190,nao
-47.9853931,-15.8284033,71060-240,nao
-47.9739245,-15.8554891,71081-215,nao
-47.9876467,-15.8329306,71070-662,nao
-47.9739954,-15.8422862,71065-325,nao
-47.9816786,-15.8278781,71060-632,nao
-48.1874484,-15.6798584,72710-035,nao
-47.7794463,-15.7621978,71573-203,nao
-47.9395839,-15.7945426,70655-690,nao
-48.1412586,-15.8904834,72329-503,nao
-47.9330751,-15.7845742,70648-048,nao
-48.0739729,-15.8713244,72302-313,nao
-48.109672,-15.8962801,72315-558,nao
-48.0687813,-15.8732334,72308-206,nao
-48.065817,-15.8766119,72308-516,nao
-47.9310268,-15.791146,70675-307,nao
-48.062942,-15.8698918,72302-571,nao
-47.9294246,-15.794776,70675-100,nao
-47.935127,-15.7951513,70658-455,nao
-48.0983097,-15.8839264,72305-402,nao
-47.9411591,-15.7999412,70655-612,nao
-48.1244004,-15.8969619,72309-706,nao
-48.0648047,-15.8764702,72308-524,nao
-48.1105043,-15.889238,72301-576,nao
-47.9249767,-15.8024886,70670-306,nao
-47.9312916,-15.7895357,70675-402,nao
-47.9231542,-15.796653,70673-150,nao
-47.9359812,-15.7976756,70658-431,nao
-47.9386955,-15.7934712,70655-791,nao
-48.1431438,-15.8905269,72329-511,nao
-48.0749641,-15.8720914,72302-321,nao
-47.9427505,-15.7938749,70650-192,nao
-47.9782089,-15.8526618,71080-040,nao
-48.0813825,-15.8698311,72316-016,nao
-47.9321099,-15.794894,70675-103,nao
-48.064131,-15.8742402,72308-610,nao
-47.9411317,-15.7966037,70650-555,nao
-47.9353874,-15.8068171,70673-430,nao
-48.0774114,-15.8723689,72302-212,nao
-47.9405663,-15.7967784,70655-659,nao
-47.9376245,-15.784725,70640-533,nao
-48.0976749,-15.8835089,72305-401,nao
-47.9366265,-15.7946839,70658-196,nao
-48.0768063,-15.8791442,72306-512,nao
-48.1014236,-15.8853151,72305-709,nao
-47.9190813,-15.7902479,70680-427,nao
-48.0790618,-15.8749532,72302-517,nao
-47.9306236,-15.7877591,70675-503,nao
-48.0769179,-15.8704976,72302-252,nao
-48.0735249,-15.8789183,72306-527,nao
-48.0963795,-15.8884939,72305-525,nao
-47.937762,-15.7960042,70655-092,nao
-48.1219447,-15.8955366,72309-404,nao
-48.064851,-15.8725627,72308-406,nao
-48.0710283,-15.8736078,72308-002,nao
-48.0670849,-15.8770011,72308-517,nao
-47.9286636,-15.7830333,70675-822,nao
-47.9320275,-15.8065906,70670-429,nao
-48.1204687,-15.8938104,72303-501,nao
-47.9354265,-15.7945044,70658-370,nao
-47.9239253,-15.801845,70670-308,nao
-48.0950637,-15.8803906,72301-504,nao
-47.930258,-15.7929698,70675-231,nao
-48.0774506,-15.8310992,72155-411,nao
-48.0502833,-15.842417,72020-024,nao
-48.0946764,-15.8859602,72305-514,nao
-47.9389429,-15.7967298,70655-855,nao
-47.920006,-15.7919541,70680-412,nao
-47.9315415,-15.7979324,70673-504,nao
-47.9216936,-15.7963567,70673-105,nao
-47.9336178,-15.8062344,70673-421,nao
-47.9340166,-15.7910595,70658-319,nao
-48.1200384,-15.8946894,72309-401,nao
-48.0971153,-15.8828606,72305-201,nao
-47.9306088,-15.7928616,70675-229,nao
-47.9443519,-15.8000538,70650-211,nao
-47.9278819,-15.7854304,70675-710,nao
-48.1159922,-15.8948944,72309-314,nao
-48.0687545,-15.8753305,72308-312,nao
-47.9423198,-15.7940032,70650-291,nao
-47.9356804,-15.7950242,70658-261,nao
-48.0919704,-15.884701,72305-506,nao
-47.9167889,-15.7984724,70670-014,nao
-47.9350599,-15.7798282,70645-081,nao
-47.9328549,-15.7869649,70648-006,nao
-47.9403302,-15.7887921,70640-002,nao
-48.092916,-15.8802342,72305-002,nao
-47.940584,-15.7995716,70655-713,nao
-47.940256,-15.7952054,70650-595,nao
-47.942042,-15.7952108,70650-391,nao
-48.0815504,-15.821445,72150-712,nao
-48.1036709,-15.7980712,72145-526,sim
-48.049446,-15.8276885,72001-889,nao
-48.1146469,-15.8956582,72315-574,nao
-47.9341158,-15.7960078,70658-634,nao
-48.1484232,-15.8934166,72329-565,nao
-48.009229,-15.8150249,72005-300,nao
-48.062674,-15.8192916,72115-005,nao
-48.0479208,-15.8514211,72020-282,nao
-48.0665034,-15.8459955,72017-320,nao
-48.0560718,-15.8269275,72110-240,nao
-48.0615247,-15.8326445,72115-511,sim
-48.0807712,-15.8236961,72150-612,nao
-48.005809,-15.8656917,71994-470,nao
-48.089985,-15.8119639,72152-313,sim
-48.0153803,-15.8653875,71995-455,nao
-48.0464412,-15.7977905,72003-250,nao
-48.0271667,-15.8699821,71971-720,nao
-48.0547757,-15.8025057,72003-515,nao
-48.0808623,-15.8231356,72150-611,nao
-48.0800583,-15.8231003,72156-114,nao
-47.9962658,-15.8614618,71994-115,nao
-48.0078005,-15.8117275,72005-700,nao
-48.0938699,-15.8048776,72145-504,sim
-48.0932258,-15.8121214,72152-306,sim
-48.0229681,-15.8648603,71978-105,nao
-48.0817446,-15.8208845,72150-713,nao
-48.0775449,-15.8305392,72155-412,nao
-48.0250077,-15.8598416,71966-185,nao
-48.0335025,-15.8219047,72001-450,nao
-48.0844567,-15.8370958,72158-310,nao
-48.0789761,-15.8285415,72150-111,nao
-48.0250389,-15.8665393,71970-540,nao
-48.0397536,-15.8405652,71930-750,nao
-48.0162465,-15.8351916,71908-540,nao
-48.0514353,-15.8031422,72003-810,nao
-48.0483142,-15.8516089,72020-283,nao
-47.9996437,-15.9962974,72594-029,nao
-47.8270473,-15.9902705,72596-867,nao
-47.8278026,-15.9844455,72596-783,nao
-48.1213646,-15.8864964,72325-554,nao
-47.9955137,-15.8719647,71993-730,nao
-47.9165677,-15.7991841,70670-016,nao
-47.8215041,-15.9978359,72596-819,nao
-47.9997312,-15.9971829,72594-012,nao
-47.9969192,-15.9992897,72593-092,nao
-47.9953987,-15.9980486,72593-090,nao
-48.0934967,-15.8659043,72319-510,nao
-48.0802142,-15.8657636,72316-001,nao
